t1,r1,p1,l1,t2,r2,p2,l2,t3,r3,p3,l3,t4,r4,p4,l4,t5,r5,p5,l5,t6,r6,p6,l6,op1,op2,op3,op4,op5,op6,sv1,sv2,sv3,sv4,sv5,sv6,lt,tt,pt,game_score,estado
137.910828,5,10,7,57.356431,1,5,10,151.974904,1,11,17,124.57964,2,15,16,89.018722,2,9,13,108.225278,1,7,10,1,1,0,0,0,1,1,1,0,0,1,1,73,669.065803,57,17.841319,A
23.260295,1,3,7,25.309924,1,4,10,65.632866,1,14,20,45.538066,2,10,10,24.660178,1,4,8,36.690559,1,8,12,1,1,0,1,1,0,1,1,0,1,1,1,67,221.091889,43,11.705161,A
303.666716,3,20,15,310.682349,3,67,29,754.726172,6,208,45,31.228207,1,10,10,53.107904,1,9,10,24.895931,1,8,10,0,0,0,1,0,1,1,0,0,1,1,1,119,1478.307279,322,49.216442,A
53.166853,2,4,7,23.650151,1,4,10,66.066925,1,7,16,37.883873,1,2,10,33.400077,1,3,8,49.316941,1,6,16,1,1,1,1,1,0,1,1,1,1,1,0,67,263.484821,26,11.072541,A
55.622475,1,7,7,66.03733,1,4,10,150.238202,1,5,16,71.219818,1,3,10,131.6914,2,5,9,78.201635,1,3,15,1,1,1,1,0,0,1,1,1,1,1,0,67,553.01086,27,13.927312,A
55.161599,2,2,7,100.445534,3,16,10,199.939637,3,31,26,18.537399,1,7,11,23.910035,1,12,12,44.666476,1,10,13,1,1,0,0,0,0,1,1,0,1,1,1,79,442.660681,78,17.899632,A
200.928585,4,57,7,25.589461,1,11,10,144.100064,4,41,16,32.316584,1,7,10,78.636847,3,9,8,29.593626,1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,61,511.165167,135,19.185049,A
86.546767,1,5,8,118.568193,3,15,10,231.232583,2,13,16,41.481367,1,4,10,48.23644,1,3,8,83.62842,2,7,10,0,1,1,1,1,1,1,1,1,1,1,1,62,609.69377,47,14.902983,A
235.695726,11,17,7,817.650139,24,56,12,403.422115,9,54,16,190.454699,6,26,14,58.761676,1,11,12,37.364933,1,9,10,1,0,1,0,0,1,1,1,1,1,1,1,71,1743.349288,173,34.995601,A
116.102755,1,9,9,156.187434,1,10,24,269.421985,2,13,19,68.8646,1,2,10,95.92676,1,4,12,126.740691,1,6,21,0,0,0,1,0,0,1,0,0,1,1,0,95,833.244225,44,22.134342,A
326.855854,7,11,7,110.112507,2,3,10,174.574057,1,2,16,59.74622,1,2,10,133.221196,3,5,8,184.371336,3,6,14,1,1,1,1,1,0,1,1,1,1,1,1,65,988.88117,29,17.936681,A
67.982107,2,8,11,40.459163,1,6,11,432.370341,8,38,16,44.521493,1,2,10,71.978597,3,9,8,71.081415,1,5,15,0,0,1,1,1,0,1,1,1,1,1,0,71,728.393117,68,18.769066,A
29.621648,1,1,8,112.212359,2,9,12,86.282854,1,8,19,197.800765,2,15,20,151.257659,3,19,21,70.454952,1,7,12,0,0,0,0,0,0,1,1,0,0,0,1,92,647.630237,59,20.784521,A
76.958403,3,7,9,79.362806,3,11,10,114.846331,1,22,28,69.127355,2,17,10,32.760241,1,14,15,68.509483,3,28,10,0,1,0,1,0,1,1,1,0,1,0,1,82,441.56462,99,19.653822,A
197.75836,2,37,7,39.860854,1,5,10,77.568693,1,6,16,43.455814,1,2,10,79.488882,2,3,8,73.807249,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,61,511.939852,54,14.229376,A
49.947655,1,1,7,169.358192,3,4,10,114.161056,1,2,16,63.380404,1,1,10,55.780647,1,1,12,67.113609,1,2,14,1,1,1,1,0,0,1,1,1,1,1,1,69,519.741563,11,12.94462,A
31.18092,1,2,7,47.530738,1,3,16,125.892224,2,4,29,46.279584,1,4,15,73.923762,2,6,12,41.207738,1,3,18,1,0,0,0,0,0,1,1,0,0,1,0,97,366.014967,22,16.596938,A
229.016714,1,20,16,84.413281,1,9,10,292.248685,2,26,20,123.538794,1,9,16,99.46022,1,7,14,234.228845,1,6,10,0,1,0,0,0,1,1,1,0,0,1,1,86,1062.906539,77,24.938199,A
57.296296,1,10,12,47.896859,1,7,10,101.343893,1,28,27,106.410178,1,7,17,108.110059,2,4,12,151.840697,3,10,13,0,1,0,0,0,0,1,1,0,0,1,1,91,572.897982,66,20.333039,A
58.075893,1,2,8,91.592914,2,14,12,226.04358,4,34,19,52.531484,2,15,12,56.76065,3,14,8,41.592289,1,2,10,0,0,0,0,1,1,1,1,0,1,1,1,69,526.596811,81,17.299903,A
34.0195,1,7,7,33.404067,1,10,10,170.784527,3,36,20,69.816633,2,8,14,100.64088,4,6,8,58.205453,1,4,13,1,1,0,0,1,0,1,1,0,1,1,1,72,466.87106,71,16.588926,A
114.328252,13,16,7,79.662704,1,17,15,150.226105,1,17,22,45.297895,1,17,18,56.513579,2,5,8,60.779317,2,15,19,1,0,0,0,1,0,1,1,0,0,1,0,89,506.807852,87,20.663427,A
121.007701,2,8,9,39.426898,1,4,10,155.524087,2,14,16,44.726061,1,4,10,63.875921,1,3,8,58.807066,1,4,10,0,1,1,1,1,1,1,1,1,1,1,1,63,483.367734,37,13.23073,A
25.761082,1,8,7,36.806216,1,14,14,170.133083,4,41,17,26.261463,1,8,10,48.58548,2,15,14,48.135171,1,12,13,1,0,0,1,0,0,1,1,0,1,1,1,75,355.682496,98,17.648527,A
23.905398,1,1,7,73.812541,2,3,10,82.479707,1,6,16,54.465238,1,2,10,47.062351,1,3,8,42.271292,1,4,10,1,1,1,1,1,1,1,1,1,1,1,1,61,323.996528,19,10.271431,A
469.275075,3,57,17,620.907184,7,124,22,262.061457,2,32,25,115.860821,1,14,10,168.909438,3,48,20,90.10292,1,8,17,0,0,0,1,0,0,1,0,0,1,0,0,111,1727.116895,283,47.952695,A
171.194972,1,6,7,118.988016,1,7,16,391.483474,2,25,28,122.348492,1,12,20,68.455403,1,9,13,50.812164,1,5,10,1,0,0,0,0,1,1,1,0,0,1,1,94,923.282522,64,24.069206,A
123.035839,1,6,9,133.764922,3,10,10,463.622319,9,34,17,56.530525,1,4,11,39.341874,1,3,13,85.045072,9,3,10,0,1,0,0,0,1,1,1,0,1,1,1,70,901.34055,60,19.788224,A
101.146281,4,34,9,58.506927,1,7,12,101.303444,1,8,16,82.953014,2,3,10,79.786909,1,1,12,121.230121,3,5,10,0,0,1,1,0,1,1,1,1,1,1,1,69,544.926696,58,16.067471,A
40.941792,1,4,7,30.928618,1,7,10,411.820157,10,98,25,25.395047,1,4,10,35.459413,1,6,13,45.340584,2,9,11,1,1,0,1,0,0,1,1,0,1,1,1,76,589.885611,128,21.905784,A
49.758047,1,2,7,48.48978,1,2,10,118.465507,1,5,17,134.534113,2,7,14,75.95284,2,5,12,101.849113,2,7,13,1,1,0,0,0,0,1,1,0,1,1,1,73,529.0494,28,14.713439,A
34.394373,1,1,7,94.667751,2,8,12,80.770136,1,7,16,51.291549,2,6,10,70.58867,3,5,8,78.687108,2,7,14,1,0,1,1,1,0,1,1,1,1,1,1,67,410.399588,34,12.980239,A
81.52503,1,9,8,93.928366,1,14,16,113.48437,1,6,17,49.248216,1,3,10,76.506479,2,8,8,53.499526,1,6,13,0,0,0,1,1,0,1,1,0,1,1,1,72,468.191986,46,15.069836,A
213.968048,5,38,9,47.113258,1,7,12,332.991327,9,66,16,38.03046,1,6,11,35.18078,1,4,8,74.211299,2,13,18,0,0,1,0,1,0,1,1,1,1,1,0,74,741.495172,134,23.417551,A
37.845888,1,2,7,19.868003,1,3,10,186.236748,6,32,16,117.451977,2,7,12,70.190308,3,5,8,35.588479,1,4,10,1,1,1,0,1,1,1,1,1,1,1,1,63,467.181404,53,14.054931,A
35.958733,1,4,7,65.258488,2,4,10,193.577941,4,9,16,69.954822,2,3,10,58.932393,1,3,12,50.125822,1,3,10,1,1,1,1,0,1,1,1,1,1,1,1,65,473.8082,26,12.783169,A
147.201346,3,54,7,35.011957,1,11,12,51.680408,1,19,18,75.753433,2,26,16,46.554019,1,15,24,71.078738,1,21,30,1,0,0,0,0,0,1,1,0,0,0,0,107,427.279901,146,26.379368,A
71.400091,3,5,7,231.750618,4,19,10,78.166768,1,13,17,141.816896,2,10,14,54.133588,1,2,12,194.936329,4,31,10,1,1,0,0,0,1,1,1,0,1,1,1,70,772.20429,80,19.767719,A
32.69736,1,3,9,36.143013,1,5,10,64.48756,1,9,16,57.52648,1,4,12,47.107587,2,5,8,38.525833,1,7,14,0,1,1,0,1,0,1,1,1,1,1,1,69,276.487833,33,11.945597,A
121.58549,1,2,10,65.065726,1,5,10,106.315149,1,8,16,57.099068,1,6,11,63.982431,1,7,10,114.10343,1,9,18,0,1,1,0,0,0,1,1,1,1,1,0,75,528.151294,37,15.574916,A
93.806156,1,1,9,101.27271,2,4,10,101.704516,1,5,16,65.427795,1,5,12,80.996886,2,6,8,51.776232,1,1,10,0,1,1,0,1,1,1,1,1,1,1,1,65,494.984295,22,12.742393,A
36.821719,1,2,7,122.510434,3,7,10,144.333626,4,46,27,52.349317,1,14,17,34.638506,1,16,12,25.225128,1,13,10,1,1,0,0,0,1,1,1,0,0,1,1,83,415.87873,98,19.504058,A
63.144632,1,9,9,53.214912,1,2,10,134.270144,1,2,24,137.323649,2,16,10,88.551431,1,3,8,67.093418,1,1,10,0,1,0,1,1,1,1,1,0,1,1,1,71,543.598186,33,14.841498,A
43.772534,2,3,7,57.041739,2,13,10,166.651291,4,53,24,53.685044,1,15,15,23.365749,1,5,8,22.496672,1,5,10,1,1,0,0,1,1,1,1,0,0,1,1,74,367.013029,94,17.353415,A
97.1709,2,5,12,93.27364,2,9,14,108.99154,1,18,25,38.273033,1,3,10,62.548947,1,7,15,47.40264,2,4,10,0,0,0,1,0,1,1,1,0,1,0,1,86,447.6607,46,17.102511,A
37.994977,1,1,7,213.988818,6,10,10,336.756444,4,23,17,65.658202,2,6,11,89.138442,3,7,10,107.686045,4,12,11,1,1,0,0,0,0,1,1,0,1,1,1,66,851.222928,59,18.606027,A
45.174956,1,7,7,63.608788,1,10,10,166.119367,1,37,42,96.468768,1,12,17,52.643115,1,7,12,304.91585,4,55,18,1,1,0,0,0,0,1,1,0,0,1,0,106,728.930843,128,28.027591,A
23.727274,1,3,7,31.101185,1,3,10,171.561125,3,15,24,59.677018,1,6,16,54.758124,2,4,12,37.450286,1,5,12,1,1,0,0,0,0,1,1,0,0,1,1,81,378.275013,36,15.023603,A
83.936001,7,36,7,83.519478,1,16,16,236.743228,4,53,16,56.421034,1,10,12,47.438405,2,12,8,44.931081,1,10,14,1,0,1,0,1,0,1,1,1,1,1,1,73,552.989227,137,21.623227,A
133.076896,2,19,13,58.526033,2,16,12,55.875476,1,20,25,143.014911,4,33,18,30.980668,1,12,12,61.827972,2,24,22,0,0,0,0,0,0,1,1,0,0,1,0,102,483.301956,124,24.775178,A
52.864334,1,5,7,65.284633,1,8,10,171.378565,1,14,17,81.452081,1,7,10,57.575858,1,9,12,64.419154,1,6,10,1,1,0,1,0,1,1,1,0,1,1,1,66,492.974626,49,14.536726,A
194.306977,3,28,17,60.346999,1,4,10,203.956516,2,15,19,156.075746,2,7,14,124.093864,1,6,14,105.844744,3,8,11,0,1,0,0,0,0,1,1,0,1,1,1,85,844.624846,68,22.121302,A
27.12722,1,6,7,73.935832,1,22,10,68.677384,1,15,16,56.541173,1,3,10,47.960569,2,5,8,36.041423,1,5,10,1,1,1,1,1,1,1,1,1,1,1,1,61,310.283602,56,12.406238,A
53.997281,2,10,7,25.881306,1,6,10,75.948188,1,9,17,36.330428,1,5,10,36.864808,1,2,12,108.260937,2,9,10,1,1,0,1,0,1,1,1,0,1,1,1,66,337.282947,41,12.544345,A
84.821674,1,3,11,93.45752,1,27,12,84.523489,1,20,31,19.521906,1,4,10,49.896604,2,7,15,75.769037,3,11,12,0,0,0,1,0,0,1,1,0,1,0,1,91,407.99023,72,19.109564,A
141.83652,3,23,7,59.813007,2,6,10,77.6458,1,8,19,32.63126,1,2,10,46.430393,1,4,10,68.06166,1,7,16,1,1,0,1,0,0,1,1,0,1,1,0,72,426.41864,50,14.911878,A
45.5,1,5,7,92.78158,2,5,10,212.237153,2,10,16,124.16398,2,8,14,99.32442,3,5,9,159.765433,2,3,10,1,1,1,0,0,1,1,1,1,1,1,1,66,733.772567,36,16.063515,A
159.068167,5,12,7,141.07189,5,14,10,186.353666,1,4,26,59.631663,1,7,10,136.876455,4,17,8,184.771876,3,12,20,1,1,0,1,1,0,1,1,0,1,1,0,81,867.773717,66,21.584744,A
50.815253,1,1,7,106.072427,2,4,10,260.579053,1,20,48,49.70014,1,3,10,42.05682,1,2,12,42.651953,1,4,10,1,1,0,1,0,1,1,1,0,1,1,1,97,551.875647,34,19.125499,A
307.534835,10,10,8,121.706806,3,12,10,138.412316,3,35,17,26.875545,1,9,10,38.462661,2,11,8,41.33033,1,10,14,0,1,0,1,1,0,1,1,0,1,1,1,67,674.322493,87,18.774196,A
61.58943,1,11,9,45.664233,1,3,10,78.160606,1,9,24,179.742227,4,18,14,42.97372,1,3,12,48.098606,1,2,12,0,1,0,0,0,0,1,1,0,1,1,1,81,456.228823,46,16.388477,A
121.591551,3,2,9,83.050227,2,4,10,105.11555,1,3,16,39.387802,1,1,10,93.966898,3,5,8,53.475393,1,3,12,0,1,1,1,1,0,1,1,1,1,1,1,65,496.587421,18,12.512767,A
59.046768,1,2,9,129.737113,3,9,10,95.171551,1,3,18,51.631548,1,3,10,103.392169,1,4,18,101.756673,2,4,10,0,1,0,1,0,1,1,1,0,1,0,1,75,540.735824,25,14.961057,A
128.478,3,13,7,44.096,1,9,10,181.224333,4,29,17,32.497,1,2,10,137.444,6,13,8,35.494333,1,8,10,1,1,0,1,1,1,1,1,0,1,1,1,62,559.233667,74,16.070501,A
38.067406,1,3,9,39.649938,1,5,10,129.462699,2,14,18,32.453068,1,2,10,60.0748,2,7,10,46.713688,1,5,14,0,1,0,1,0,0,1,1,0,1,1,1,71,346.421599,36,13.122856,A
30.902693,1,2,7,101.217067,3,8,12,90.480913,1,3,16,83.74656,1,2,14,102.140507,2,4,8,72.363807,1,4,12,1,0,1,0,1,0,1,1,1,1,1,1,69,480.851547,23,13.30467,A
102.929959,4,33,10,146.994297,4,124,10,128.811686,4,48,16,32.315455,1,9,10,26.38231,1,6,8,30.782106,1,9,10,0,1,1,1,1,1,1,1,1,1,1,1,64,468.215813,229,25.008377,A
45.492085,1,6,7,109.250674,2,27,10,78.555746,1,15,16,78.505727,2,21,17,31.81265,1,4,8,23.605061,1,3,10,1,1,1,0,1,1,1,1,1,0,1,1,68,367.221944,76,15.296464,A
67.822283,3,4,7,47.861,1,7,12,88.939388,2,5,16,33.480062,1,2,10,26.713394,1,3,8,67.924861,2,4,14,1,0,1,1,1,0,1,1,1,1,1,1,67,332.740988,25,11.679487,A
22.301747,1,2,9,23.46848,1,3,10,52.404083,2,9,16,23.301816,1,2,10,26.218693,1,5,8,30.302351,2,7,10,0,1,1,1,1,1,1,1,1,1,1,1,63,177.99717,28,9.732896,A
735.22785,3,194,44,82.219696,1,21,25,104.697793,1,18,22,45.592144,1,7,12,40.223542,1,5,8,50.408853,1,9,14,0,0,0,0,1,0,0,0,0,1,1,1,125,1058.369878,254,41.954119,A
215.56075,11,35,8,49.549121,1,2,10,199.365506,1,8,22,140.041638,2,8,16,164.057281,2,8,12,108.857049,2,4,10,0,1,0,0,0,1,1,1,0,0,1,1,78,877.431345,65,21.13863,A
27.155248,1,3,7,112.265106,3,17,10,150.581329,1,7,23,89.865502,1,2,12,117.431759,1,3,21,75.165521,1,10,12,1,1,0,0,0,0,1,1,0,1,0,1,85,572.464465,42,17.902248,A
51.397737,1,7,7,52.747331,1,10,10,150.993065,2,23,18,113.931787,1,15,21,46.41435,1,5,12,41.747693,1,5,10,1,1,0,0,0,1,1,1,0,0,1,1,78,457.231964,65,17.084328,A
254.154253,3,47,22,52.49542,1,13,10,157.742333,2,22,20,70.90864,2,5,10,38.43494,1,2,8,79.66582,1,4,21,0,1,0,1,1,0,0,1,0,1,1,0,91,653.401407,93,22.76416,A
39.687253,1,7,7,39.29752,1,9,10,96.464867,1,14,16,44.31054,1,8,10,34.63564,1,4,8,47.394433,1,5,10,1,1,1,1,1,1,1,1,1,1,1,1,61,301.790253,47,11.772829,A
38.840891,1,1,7,184.897017,3,5,11,195.531939,3,5,16,66.910622,1,3,11,26.48807,1,2,8,39.173185,1,2,10,1,0,1,0,1,1,1,1,1,1,1,1,63,551.841724,18,12.727208,A
182.674963,5,29,7,69.280245,1,14,12,80.412976,1,12,16,50.731057,1,5,10,48.18113,1,5,8,44.148156,1,4,10,1,0,1,1,1,1,1,1,1,1,1,1,63,475.428527,69,15.114879,A
59.950777,2,8,9,60.751642,2,11,10,285.505739,3,42,29,134.439223,1,5,19,47.098821,1,4,16,35.44893,1,3,10,0,1,0,0,0,1,1,1,0,0,0,1,93,623.195132,73,21.565927,A
59.726333,2,9,7,57.152333,1,12,12,107.396667,1,49,64,52.779333,1,11,20,30.345333,1,9,16,102.202667,4,34,29,1,0,0,0,0,0,1,1,0,0,0,0,148,409.602667,124,31.393769,A
108.47616,3,5,13,55.833465,2,8,10,64.738182,1,9,16,41.19859,1,2,10,57.754676,2,6,12,83.549567,1,6,19,0,1,1,1,0,0,1,1,1,1,1,0,80,411.55064,36,15.185323,A
95.18379,1,1,7,383.572221,10,14,10,174.984942,1,4,20,92.397406,1,2,10,99.138469,1,2,16,167.594398,3,5,10,1,1,0,1,0,1,1,1,0,1,0,1,73,1012.871226,28,19.381603,A
37.309932,1,11,7,23.604568,1,10,10,72.583339,1,16,17,21.000433,1,12,11,20.633131,1,8,8,40.097756,1,15,18,1,1,0,0,1,0,1,1,0,1,1,0,71,215.22916,72,14.062887,A
60.57926,1,5,7,132.289184,3,23,10,105.147487,1,6,19,74.508127,1,4,10,74.257849,1,1,12,103.914404,19,5,12,1,1,0,1,0,0,1,1,0,1,1,1,70,550.696311,44,15.424652,A
63.46894,1,7,9,43.49666,1,11,10,110.573693,2,19,16,79.841307,1,17,20,37.809753,1,4,8,47.693567,1,5,12,0,1,1,0,1,0,1,1,1,0,1,1,75,382.88392,63,15.76641,A
44.350636,1,2,10,61.461463,2,14,10,82.454241,1,12,16,23.591711,1,2,10,20.542774,1,4,8,51.231219,1,8,14,0,1,1,1,1,0,1,1,1,1,1,1,68,283.632044,42,12.406648,A
44.399974,1,3,7,64.385536,1,3,10,247.958599,2,14,16,86.219693,1,3,10,50.46848,1,3,8,128.987856,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,61,622.420138,28,13.702238,A
27.850673,1,1,9,101.335793,2,5,12,72.619127,1,6,17,74.669367,2,6,10,40.017633,1,3,12,46.2178,1,3,10,0,0,0,1,0,1,1,1,0,1,1,1,70,362.710393,24,12.385397,A
53.547541,3,9,7,30.581918,1,4,10,335.801524,10,29,16,50.297729,1,4,10,46.61455,1,2,8,68.763629,2,8,10,1,1,1,1,1,1,1,1,1,1,1,1,61,585.606891,56,15.0627,A
39.852784,1,2,7,43.736175,1,3,10,125.675544,1,10,26,91.822925,1,7,17,52.703513,1,4,20,53.420687,2,6,10,1,1,0,0,0,1,1,1,0,0,0,1,90,407.211629,32,16.491773,A
130.744244,1,6,13,60.809259,1,10,11,271.998614,4,32,20,57.789658,1,12,14,43.375656,1,12,12,94.508802,4,18,12,0,0,0,0,0,0,1,1,0,1,1,1,82,659.226234,90,21.202473,A
37.210967,1,2,9,60.956387,2,5,10,598.86902,1,7,17,79.120607,3,5,12,89.46902,5,8,8,55.04064,1,4,14,0,1,0,0,1,0,1,1,0,1,1,1,70,920.66664,31,18.197763,A
78.248624,4,4,7,81.262353,2,6,10,186.954701,2,11,17,50.472662,1,2,10,64.094112,1,11,8,76.782903,2,7,10,1,1,0,1,1,1,1,1,0,1,1,1,62,537.815355,41,13.841822,A
47.379713,3,7,7,26.97634,1,5,10,47.19128,1,5,16,53.435167,2,7,15,27.57652,1,7,12,21.885393,1,3,10,1,1,1,0,0,1,1,1,1,0,1,1,70,224.444413,34,11.664069,A
27.128961,1,1,7,67.50687,2,4,10,73.212825,1,5,16,36.339469,1,2,10,22.641252,1,2,8,48.569401,2,4,10,1,1,1,1,1,1,1,1,1,1,1,1,61,275.398779,18,9.741261,A
63.051793,1,1,7,352.308488,7,31,10,311.927809,6,12,24,115.278304,3,3,10,45.548469,1,1,12,170.018973,8,14,11,1,1,0,1,0,0,1,1,0,1,1,1,74,1058.133836,62,22.060958,A
67.842253,1,6,7,52.570003,1,11,10,187.705681,1,26,27,52.752012,1,5,12,113.843354,3,8,8,47.718833,1,6,10,1,1,0,0,1,1,1,1,0,1,1,1,74,522.432137,62,16.892229,A
57.53101,1,1,7,106.48952,2,4,10,313.313192,7,61,16,89.642652,2,22,10,34.77954,1,6,8,37.581933,1,9,11,1,1,1,1,1,0,1,1,1,1,1,1,62,639.337847,103,18.620317,A
51.130749,2,10,9,48.764262,2,6,10,130.660543,14,26,17,39.514764,1,6,15,34.698402,1,5,8,27.94866,1,4,10,0,1,0,0,1,1,1,1,0,0,1,1,69,332.71738,57,13.958691,A
33.699836,1,7,7,32.233132,1,5,10,69.832759,1,7,16,65.899048,1,6,14,107.148493,1,4,13,59.015771,1,4,10,1,1,1,0,0,1,1,1,1,1,1,1,70,367.82904,33,12.986245,A
44.05522,1,8,7,39.06918,1,5,10,141.71748,2,8,17,64.78794,1,2,10,38.4788,1,2,8,44.1525,1,4,10,1,1,0,1,1,1,1,1,0,1,1,1,62,372.26112,29,11.509188,A
45.231313,1,1,7,60.996973,1,3,12,124.760567,1,23,20,48.647653,1,4,10,62.547247,2,3,8,63.16336,1,5,14,1,0,0,1,1,0,1,1,0,1,1,1,71,405.347113,39,13.875221,A
42.816446,2,8,7,54.837739,2,13,10,63.791144,1,20,19,134.118353,5,43,12,26.460214,1,6,8,59.656228,1,53,49,1,1,0,0,1,0,1,1,0,1,1,0,105,381.680124,143,25.436896,A
110.157875,1,10,13,61.135482,1,10,12,108.787174,1,8,20,69.302484,3,5,10,39.284722,1,3,8,62.56887,1,6,14,0,0,0,1,1,0,1,1,0,1,1,1,77,451.236606,42,15.457852,A
76.396852,2,17,7,70.863096,1,12,10,164.925987,3,23,16,35.181492,1,2,10,82.34569,3,4,8,26.399613,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,61,456.11273,60,14.058367,A
139.553465,1,35,12,39.215539,1,8,10,97.905757,1,10,26,49.727401,1,6,11,65.736874,1,5,12,56.591122,1,5,14,0,1,0,0,0,0,1,1,0,1,1,1,85,448.730158,69,18.362778,A
52.913738,2,5,7,76.681057,2,5,10,97.710304,1,4,16,43.956427,1,2,10,36.991223,1,2,8,148.86341,3,9,12,1,1,1,1,1,0,1,1,1,1,1,1,63,457.116158,27,12.364707,A
119.934804,5,11,7,34.834133,1,8,12,92.657409,2,18,16,91.290563,1,8,14,176.656586,9,24,8,27.22659,1,9,10,1,0,1,0,1,1,1,1,1,1,1,1,67,542.600085,78,16.951809,A
217.634452,3,9,7,125.306893,2,7,10,535.084509,10,28,16,105.199874,2,7,10,52.502961,1,4,8,101.950657,3,7,10,1,1,1,1,1,1,1,1,1,1,1,1,61,1137.679346,62,20.757023,A
35.73799,1,1,7,251.302792,10,46,10,80.289568,1,7,16,28.440373,1,8,10,26.674281,1,5,8,45.467921,1,6,10,1,1,1,1,1,1,1,1,1,1,1,1,61,467.912926,73,14.968776,A
33.63919,1,11,7,37.206578,1,8,11,83.464345,1,9,16,36.12287,1,3,10,34.322801,1,5,8,66.728309,1,7,18,1,0,1,1,1,0,1,1,1,1,1,0,70,291.484094,43,12.862364,A
113.788712,1,1,7,171.565274,2,3,10,164.272982,1,10,18,335.371485,5,14,14,86.881558,1,4,12,211.642504,4,11,10,1,1,0,0,0,1,1,1,0,1,1,1,71,1083.522515,43,20.663703,A
46.113785,1,3,7,36.897676,1,5,10,109.876614,1,3,17,125.408891,2,4,11,71.995638,1,2,12,119.359238,3,7,11,1,1,0,0,0,0,1,1,0,1,1,1,68,509.651843,24,13.484483,A
84.857702,2,24,10,20.646623,1,14,10,54.097082,1,16,18,48.335852,2,28,14,93.808454,3,41,19,37.197105,2,14,14,0,1,0,0,0,0,1,1,0,1,0,1,85,338.942818,137,21.470086,A
41.555199,1,6,9,92.395405,1,19,17,104.696719,1,15,18,112.314214,1,7,18,53.373478,1,4,15,79.876768,2,11,10,0,0,0,0,0,1,1,0,0,0,0,1,87,484.211783,62,18.594891,A
73.813053,2,19,9,53.64404,1,12,15,160.24156,2,20,16,112.337833,2,9,21,86.293613,1,7,14,113.72172,4,13,14,0,0,1,0,0,0,1,1,1,0,1,1,89,600.05182,80,21.134179,A
52.039759,1,1,7,112.311194,2,5,10,251.917204,1,19,44,61.537824,1,3,12,60.971357,1,3,10,182.230399,3,10,18,1,1,0,0,0,0,1,1,0,1,1,0,101,721.007738,41,21.823651,A
62.517913,1,1,7,151.569681,2,7,12,194.203873,1,6,17,131.769297,2,7,12,56.717798,1,3,8,58.10116,1,5,10,1,0,0,0,1,1,1,1,0,1,1,1,66,654.879721,29,14.873402,A
